# Assembly name:  UTA_CroVir_3.0
# Organism name:  Crotalus viridis viridis (prairie rattlesnake)
# Sex:  male
# Taxid:          8742
# BioSample:      SAMN07738522
# BioProject:     PRJNA413201
# Submitter:      University of Texas at Arlington
# Date:           2019-01-08
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    PDHV02
# Assembly method: Dovetail Genomics HiRise v. 2.1.3-59a1db48d61f
# Expected final version: yes
# Genome coverage: 1000.0x
# Sequencing technology: Illumina HiSeq
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_003400415.2
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_003400425.2		Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
scaffold-un1210	unplaced-scaffold	na	na	PDHV02001219.1	<>	na	Primary Assembly	2636	na
scaffold-un1211	unplaced-scaffold	na	na	PDHV02001220.1	<>	na	Primary Assembly	2636	na
scaffold-un1212	unplaced-scaffold	na	na	PDHV02001221.1	<>	na	Primary Assembly	2634	na
scaffold-un1213	unplaced-scaffold	na	na	PDHV02001222.1	<>	na	Primary Assembly	2632	na
scaffold-un1214	unplaced-scaffold	na	na	PDHV02001223.1	<>	na	Primary Assembly	2627	na
scaffold-un1215	unplaced-scaffold	na	na	PDHV02001224.1	<>	na	Primary Assembly	2626	na
scaffold-un1216	unplaced-scaffold	na	na	PDHV02001225.1	<>	na	Primary Assembly	2618	na
scaffold-un1217	unplaced-scaffold	na	na	PDHV02001226.1	<>	na	Primary Assembly	2617	na
scaffold-un1218	unplaced-scaffold	na	na	PDHV02001227.1	<>	na	Primary Assembly	2615	na
scaffold-un1219	unplaced-scaffold	na	na	PDHV02001228.1	<>	na	Primary Assembly	2607	na
scaffold-un122	unplaced-scaffold	na	na	PDHV02000131.1	<>	na	Primary Assembly	56322	na
scaffold-un1220	unplaced-scaffold	na	na	PDHV02001229.1	<>	na	Primary Assembly	2605	na
scaffold-un1221	unplaced-scaffold	na	na	PDHV02001230.1	<>	na	Primary Assembly	2605	na
scaffold-un1222	unplaced-scaffold	na	na	PDHV02001231.1	<>	na	Primary Assembly	2605	na
scaffold-un1223	unplaced-scaffold	na	na	PDHV02001232.1	<>	na	Primary Assembly	2602	na
scaffold-un1224	unplaced-scaffold	na	na	PDHV02001233.1	<>	na	Primary Assembly	2599	na
scaffold-un1225	unplaced-scaffold	na	na	PDHV02001234.1	<>	na	Primary Assembly	2598	na
scaffold-un1226	unplaced-scaffold	na	na	PDHV02001235.1	<>	na	Primary Assembly	2596	na
scaffold-un1227	unplaced-scaffold	na	na	PDHV02001236.1	<>	na	Primary Assembly	2594	na
scaffold-un1228	unplaced-scaffold	na	na	PDHV02001237.1	<>	na	Primary Assembly	2594	na
scaffold-un1229	unplaced-scaffold	na	na	PDHV02001238.1	<>	na	Primary Assembly	2594	na
scaffold-un123	unplaced-scaffold	na	na	PDHV02000132.1	<>	na	Primary Assembly	55880	na
scaffold-un1230	unplaced-scaffold	na	na	PDHV02001239.1	<>	na	Primary Assembly	2592	na
scaffold-un1231	unplaced-scaffold	na	na	PDHV02001240.1	<>	na	Primary Assembly	2589	na
scaffold-un1232	unplaced-scaffold	na	na	PDHV02001241.1	<>	na	Primary Assembly	2588	na
scaffold-un1233	unplaced-scaffold	na	na	PDHV02001242.1	<>	na	Primary Assembly	2587	na
scaffold-un1234	unplaced-scaffold	na	na	PDHV02001243.1	<>	na	Primary Assembly	2587	na
scaffold-un1235	unplaced-scaffold	na	na	PDHV02001244.1	<>	na	Primary Assembly	2582	na
scaffold-un1236	unplaced-scaffold	na	na	PDHV02001245.1	<>	na	Primary Assembly	2574	na
scaffold-un1237	unplaced-scaffold	na	na	PDHV02001246.1	<>	na	Primary Assembly	2572	na
scaffold-un1238	unplaced-scaffold	na	na	PDHV02001247.1	<>	na	Primary Assembly	2572	na
scaffold-un1239	unplaced-scaffold	na	na	PDHV02001248.1	<>	na	Primary Assembly	2567	na
scaffold-un124	unplaced-scaffold	na	na	PDHV02000133.1	<>	na	Primary Assembly	55641	na
scaffold-un1240	unplaced-scaffold	na	na	PDHV02001249.1	<>	na	Primary Assembly	2564	na
scaffold-un1241	unplaced-scaffold	na	na	PDHV02001250.1	<>	na	Primary Assembly	2562	na
scaffold-un1242	unplaced-scaffold	na	na	PDHV02001251.1	<>	na	Primary Assembly	2562	na
scaffold-un1243	unplaced-scaffold	na	na	PDHV02001252.1	<>	na	Primary Assembly	2561	na
scaffold-un1244	unplaced-scaffold	na	na	PDHV02001253.1	<>	na	Primary Assembly	2559	na
scaffold-un1245	unplaced-scaffold	na	na	PDHV02001254.1	<>	na	Primary Assembly	2558	na
scaffold-un1246	unplaced-scaffold	na	na	PDHV02001255.1	<>	na	Primary Assembly	2558	na
scaffold-un1247	unplaced-scaffold	na	na	PDHV02001256.1	<>	na	Primary Assembly	2558	na
scaffold-un1248	unplaced-scaffold	na	na	PDHV02001257.1	<>	na	Primary Assembly	2557	na
scaffold-un1249	unplaced-scaffold	na	na	PDHV02001258.1	<>	na	Primary Assembly	2555	na
scaffold-un125	unplaced-scaffold	na	na	PDHV02000134.1	<>	na	Primary Assembly	55571	na
scaffold-un1250	unplaced-scaffold	na	na	PDHV02001259.1	<>	na	Primary Assembly	2553	na
scaffold-un1251	unplaced-scaffold	na	na	PDHV02001260.1	<>	na	Primary Assembly	2547	na
scaffold-un1252	unplaced-scaffold	na	na	PDHV02001261.1	<>	na	Primary Assembly	2546	na
scaffold-un1253	unplaced-scaffold	na	na	PDHV02001262.1	<>	na	Primary Assembly	2545	na
scaffold-un1254	unplaced-scaffold	na	na	PDHV02001263.1	<>	na	Primary Assembly	2542	na
scaffold-un1255	unplaced-scaffold	na	na	PDHV02001264.1	<>	na	Primary Assembly	2537	na
scaffold-un1256	unplaced-scaffold	na	na	PDHV02001265.1	<>	na	Primary Assembly	2535	na
scaffold-un1257	unplaced-scaffold	na	na	PDHV02001266.1	<>	na	Primary Assembly	2534	na
scaffold-un1258	unplaced-scaffold	na	na	PDHV02001267.1	<>	na	Primary Assembly	2527	na
scaffold-un1259	unplaced-scaffold	na	na	PDHV02001268.1	<>	na	Primary Assembly	2526	na
scaffold-un126	unplaced-scaffold	na	na	PDHV02000135.1	<>	na	Primary Assembly	55445	na
scaffold-un1260	unplaced-scaffold	na	na	PDHV02001269.1	<>	na	Primary Assembly	2526	na
scaffold-un1261	unplaced-scaffold	na	na	PDHV02001270.1	<>	na	Primary Assembly	2524	na
scaffold-un1262	unplaced-scaffold	na	na	PDHV02001271.1	<>	na	Primary Assembly	2522	na
scaffold-un1263	unplaced-scaffold	na	na	PDHV02001272.1	<>	na	Primary Assembly	2519	na
scaffold-un1264	unplaced-scaffold	na	na	PDHV02001273.1	<>	na	Primary Assembly	2518	na
scaffold-un1265	unplaced-scaffold	na	na	PDHV02001274.1	<>	na	Primary Assembly	2518	na
scaffold-un1266	unplaced-scaffold	na	na	PDHV02001275.1	<>	na	Primary Assembly	2514	na
scaffold-un1267	unplaced-scaffold	na	na	PDHV02001276.1	<>	na	Primary Assembly	2508	na
scaffold-un1268	unplaced-scaffold	na	na	PDHV02001277.1	<>	na	Primary Assembly	2507	na
scaffold-un1269	unplaced-scaffold	na	na	PDHV02001278.1	<>	na	Primary Assembly	2505	na
scaffold-un127	unplaced-scaffold	na	na	PDHV02000136.1	<>	na	Primary Assembly	55160	na
scaffold-un1270	unplaced-scaffold	na	na	PDHV02001279.1	<>	na	Primary Assembly	2503	na
scaffold-un1271	unplaced-scaffold	na	na	PDHV02001280.1	<>	na	Primary Assembly	2500	na
scaffold-un1272	unplaced-scaffold	na	na	PDHV02001281.1	<>	na	Primary Assembly	2500	na
scaffold-un1273	unplaced-scaffold	na	na	PDHV02001282.1	<>	na	Primary Assembly	2499	na
scaffold-un1274	unplaced-scaffold	na	na	PDHV02001283.1	<>	na	Primary Assembly	2498	na
scaffold-un1275	unplaced-scaffold	na	na	PDHV02001284.1	<>	na	Primary Assembly	2492	na
scaffold-un1276	unplaced-scaffold	na	na	PDHV02001285.1	<>	na	Primary Assembly	2491	na
scaffold-un1277	unplaced-scaffold	na	na	PDHV02001286.1	<>	na	Primary Assembly	2489	na
scaffold-un1278	unplaced-scaffold	na	na	PDHV02001287.1	<>	na	Primary Assembly	2489	na
scaffold-un1279	unplaced-scaffold	na	na	PDHV02001288.1	<>	na	Primary Assembly	2486	na
scaffold-un128	unplaced-scaffold	na	na	PDHV02000137.1	<>	na	Primary Assembly	54150	na
scaffold-un1280	unplaced-scaffold	na	na	PDHV02001289.1	<>	na	Primary Assembly	2480	na
scaffold-un1281	unplaced-scaffold	na	na	PDHV02001290.1	<>	na	Primary Assembly	2475	na
scaffold-un1282	unplaced-scaffold	na	na	PDHV02001291.1	<>	na	Primary Assembly	2473	na
scaffold-un1283	unplaced-scaffold	na	na	PDHV02001292.1	<>	na	Primary Assembly	2468	na
scaffold-un1284	unplaced-scaffold	na	na	PDHV02001293.1	<>	na	Primary Assembly	2467	na
scaffold-un1285	unplaced-scaffold	na	na	PDHV02001294.1	<>	na	Primary Assembly	2466	na
scaffold-un1286	unplaced-scaffold	na	na	PDHV02001295.1	<>	na	Primary Assembly	2465	na
scaffold-un1287	unplaced-scaffold	na	na	PDHV02001296.1	<>	na	Primary Assembly	2465	na
scaffold-un1288	unplaced-scaffold	na	na	PDHV02001297.1	<>	na	Primary Assembly	2464	na
scaffold-un1289	unplaced-scaffold	na	na	PDHV02001298.1	<>	na	Primary Assembly	2463	na
scaffold-un129	unplaced-scaffold	na	na	PDHV02000138.1	<>	na	Primary Assembly	53904	na
scaffold-un1290	unplaced-scaffold	na	na	PDHV02001299.1	<>	na	Primary Assembly	2462	na
scaffold-un1291	unplaced-scaffold	na	na	PDHV02001300.1	<>	na	Primary Assembly	2462	na
scaffold-un1292	unplaced-scaffold	na	na	PDHV02001301.1	<>	na	Primary Assembly	2458	na
scaffold-un1293	unplaced-scaffold	na	na	PDHV02001302.1	<>	na	Primary Assembly	2457	na
scaffold-un1294	unplaced-scaffold	na	na	PDHV02001303.1	<>	na	Primary Assembly	2454	na
scaffold-un1295	unplaced-scaffold	na	na	PDHV02001304.1	<>	na	Primary Assembly	2454	na
scaffold-un1296	unplaced-scaffold	na	na	PDHV02001305.1	<>	na	Primary Assembly	2452	na
scaffold-un1297	unplaced-scaffold	na	na	PDHV02001306.1	<>	na	Primary Assembly	2450	na
scaffold-un1298	unplaced-scaffold	na	na	PDHV02001307.1	<>	na	Primary Assembly	2450	na
scaffold-un1299	unplaced-scaffold	na	na	PDHV02001308.1	<>	na	Primary Assembly	2446	na
scaffold-un13	unplaced-scaffold	na	na	PDHV02000022.1	<>	na	Primary Assembly	760521	na
scaffold-un130	unplaced-scaffold	na	na	PDHV02000139.1	<>	na	Primary Assembly	53157	na
scaffold-un1300	unplaced-scaffold	na	na	PDHV02001309.1	<>	na	Primary Assembly	2443	na
scaffold-un1301	unplaced-scaffold	na	na	PDHV02001310.1	<>	na	Primary Assembly	2442	na
scaffold-un1302	unplaced-scaffold	na	na	PDHV02001311.1	<>	na	Primary Assembly	2442	na
scaffold-un1303	unplaced-scaffold	na	na	PDHV02001312.1	<>	na	Primary Assembly	2441	na
scaffold-un1304	unplaced-scaffold	na	na	PDHV02001313.1	<>	na	Primary Assembly	2439	na
scaffold-un1305	unplaced-scaffold	na	na	PDHV02001314.1	<>	na	Primary Assembly	2438	na
scaffold-un1306	unplaced-scaffold	na	na	PDHV02001315.1	<>	na	Primary Assembly	2436	na
scaffold-un1307	unplaced-scaffold	na	na	PDHV02001316.1	<>	na	Primary Assembly	2434	na
scaffold-un1308	unplaced-scaffold	na	na	PDHV02001317.1	<>	na	Primary Assembly	2434	na
scaffold-un1309	unplaced-scaffold	na	na	PDHV02001318.1	<>	na	Primary Assembly	2433	na
scaffold-un131	unplaced-scaffold	na	na	PDHV02000140.1	<>	na	Primary Assembly	52578	na
scaffold-un1310	unplaced-scaffold	na	na	PDHV02001319.1	<>	na	Primary Assembly	2432	na
scaffold-un1311	unplaced-scaffold	na	na	PDHV02001320.1	<>	na	Primary Assembly	2432	na
scaffold-un1312	unplaced-scaffold	na	na	PDHV02001321.1	<>	na	Primary Assembly	2431	na
scaffold-un1313	unplaced-scaffold	na	na	PDHV02001322.1	<>	na	Primary Assembly	2431	na
scaffold-un1314	unplaced-scaffold	na	na	PDHV02001323.1	<>	na	Primary Assembly	2427	na
scaffold-un1315	unplaced-scaffold	na	na	PDHV02001324.1	<>	na	Primary Assembly	2427	na
scaffold-un1316	unplaced-scaffold	na	na	PDHV02001325.1	<>	na	Primary Assembly	2426	na
scaffold-un1317	unplaced-scaffold	na	na	PDHV02001326.1	<>	na	Primary Assembly	2425	na
scaffold-un1318	unplaced-scaffold	na	na	PDHV02001327.1	<>	na	Primary Assembly	2425	na
scaffold-un1319	unplaced-scaffold	na	na	PDHV02001328.1	<>	na	Primary Assembly	2424	na
scaffold-un132	unplaced-scaffold	na	na	PDHV02000141.1	<>	na	Primary Assembly	52521	na
scaffold-un1320	unplaced-scaffold	na	na	PDHV02001329.1	<>	na	Primary Assembly	2421	na
scaffold-un1321	unplaced-scaffold	na	na	PDHV02001330.1	<>	na	Primary Assembly	2410	na
scaffold-un1322	unplaced-scaffold	na	na	PDHV02001331.1	<>	na	Primary Assembly	2408	na
scaffold-un1323	unplaced-scaffold	na	na	PDHV02001332.1	<>	na	Primary Assembly	2406	na
scaffold-un1324	unplaced-scaffold	na	na	PDHV02001333.1	<>	na	Primary Assembly	2405	na
scaffold-un1325	unplaced-scaffold	na	na	PDHV02001334.1	<>	na	Primary Assembly	2400	na
scaffold-un1326	unplaced-scaffold	na	na	PDHV02001335.1	<>	na	Primary Assembly	2398	na
scaffold-un1327	unplaced-scaffold	na	na	PDHV02001336.1	<>	na	Primary Assembly	2397	na
scaffold-un1328	unplaced-scaffold	na	na	PDHV02001337.1	<>	na	Primary Assembly	2397	na
scaffold-un1329	unplaced-scaffold	na	na	PDHV02001338.1	<>	na	Primary Assembly	2395	na
scaffold-un133	unplaced-scaffold	na	na	PDHV02000142.1	<>	na	Primary Assembly	52435	na
scaffold-un1330	unplaced-scaffold	na	na	PDHV02001339.1	<>	na	Primary Assembly	2395	na
scaffold-un1331	unplaced-scaffold	na	na	PDHV02001340.1	<>	na	Primary Assembly	2391	na
scaffold-un1332	unplaced-scaffold	na	na	PDHV02001341.1	<>	na	Primary Assembly	2389	na
scaffold-un1333	unplaced-scaffold	na	na	PDHV02001342.1	<>	na	Primary Assembly	2384	na
scaffold-un1334	unplaced-scaffold	na	na	PDHV02001343.1	<>	na	Primary Assembly	2384	na
scaffold-un1335	unplaced-scaffold	na	na	PDHV02001344.1	<>	na	Primary Assembly	2383	na
scaffold-un1336	unplaced-scaffold	na	na	PDHV02001345.1	<>	na	Primary Assembly	2382	na
scaffold-un1337	unplaced-scaffold	na	na	PDHV02001346.1	<>	na	Primary Assembly	2382	na
scaffold-un1338	unplaced-scaffold	na	na	PDHV02001347.1	<>	na	Primary Assembly	2378	na
scaffold-un1339	unplaced-scaffold	na	na	PDHV02001348.1	<>	na	Primary Assembly	2378	na
scaffold-un134	unplaced-scaffold	na	na	PDHV02000143.1	<>	na	Primary Assembly	51803	na
scaffold-un1340	unplaced-scaffold	na	na	PDHV02001349.1	<>	na	Primary Assembly	2375	na
scaffold-un1341	unplaced-scaffold	na	na	PDHV02001350.1	<>	na	Primary Assembly	2374	na
scaffold-un1342	unplaced-scaffold	na	na	PDHV02001351.1	<>	na	Primary Assembly	2373	na
scaffold-un1343	unplaced-scaffold	na	na	PDHV02001352.1	<>	na	Primary Assembly	2373	na
scaffold-un1344	unplaced-scaffold	na	na	PDHV02001353.1	<>	na	Primary Assembly	2371	na
scaffold-un1345	unplaced-scaffold	na	na	PDHV02001354.1	<>	na	Primary Assembly	2371	na
scaffold-un1346	unplaced-scaffold	na	na	PDHV02001355.1	<>	na	Primary Assembly	2366	na
scaffold-un1347	unplaced-scaffold	na	na	PDHV02001356.1	<>	na	Primary Assembly	2365	na
scaffold-un1348	unplaced-scaffold	na	na	PDHV02001357.1	<>	na	Primary Assembly	2364	na
scaffold-un1349	unplaced-scaffold	na	na	PDHV02001358.1	<>	na	Primary Assembly	2362	na
scaffold-un135	unplaced-scaffold	na	na	PDHV02000144.1	<>	na	Primary Assembly	51736	na
scaffold-un1350	unplaced-scaffold	na	na	PDHV02001359.1	<>	na	Primary Assembly	2362	na
scaffold-un1351	unplaced-scaffold	na	na	PDHV02001360.1	<>	na	Primary Assembly	2362	na
scaffold-un1352	unplaced-scaffold	na	na	PDHV02001361.1	<>	na	Primary Assembly	2360	na
scaffold-un1353	unplaced-scaffold	na	na	PDHV02001362.1	<>	na	Primary Assembly	2360	na
scaffold-un1354	unplaced-scaffold	na	na	PDHV02001363.1	<>	na	Primary Assembly	2360	na
scaffold-un1355	unplaced-scaffold	na	na	PDHV02001364.1	<>	na	Primary Assembly	2359	na
scaffold-un1356	unplaced-scaffold	na	na	PDHV02001365.1	<>	na	Primary Assembly	2357	na
scaffold-un1357	unplaced-scaffold	na	na	PDHV02001366.1	<>	na	Primary Assembly	2356	na
scaffold-un1358	unplaced-scaffold	na	na	PDHV02001367.1	<>	na	Primary Assembly	2353	na
scaffold-un1359	unplaced-scaffold	na	na	PDHV02001368.1	<>	na	Primary Assembly	2353	na
scaffold-un136	unplaced-scaffold	na	na	PDHV02000145.1	<>	na	Primary Assembly	51114	na
scaffold-un1360	unplaced-scaffold	na	na	PDHV02001369.1	<>	na	Primary Assembly	2351	na
scaffold-un1361	unplaced-scaffold	na	na	PDHV02001370.1	<>	na	Primary Assembly	2347	na
scaffold-un1362	unplaced-scaffold	na	na	PDHV02001371.1	<>	na	Primary Assembly	2347	na
scaffold-un1363	unplaced-scaffold	na	na	PDHV02001372.1	<>	na	Primary Assembly	2344	na
scaffold-un1364	unplaced-scaffold	na	na	PDHV02001373.1	<>	na	Primary Assembly	2342	na
scaffold-un1365	unplaced-scaffold	na	na	PDHV02001374.1	<>	na	Primary Assembly	2342	na
scaffold-un1366	unplaced-scaffold	na	na	PDHV02001375.1	<>	na	Primary Assembly	2341	na
scaffold-un1367	unplaced-scaffold	na	na	PDHV02001376.1	<>	na	Primary Assembly	2341	na
scaffold-un1368	unplaced-scaffold	na	na	PDHV02001377.1	<>	na	Primary Assembly	2335	na
scaffold-un1369	unplaced-scaffold	na	na	PDHV02001378.1	<>	na	Primary Assembly	2333	na
scaffold-un137	unplaced-scaffold	na	na	PDHV02000146.1	<>	na	Primary Assembly	51094	na
scaffold-un1370	unplaced-scaffold	na	na	PDHV02001379.1	<>	na	Primary Assembly	2332	na
scaffold-un1371	unplaced-scaffold	na	na	PDHV02001380.1	<>	na	Primary Assembly	2330	na
scaffold-un1372	unplaced-scaffold	na	na	PDHV02001381.1	<>	na	Primary Assembly	2329	na
scaffold-un1373	unplaced-scaffold	na	na	PDHV02001382.1	<>	na	Primary Assembly	2328	na
scaffold-un1374	unplaced-scaffold	na	na	PDHV02001383.1	<>	na	Primary Assembly	2325	na
scaffold-un1375	unplaced-scaffold	na	na	PDHV02001384.1	<>	na	Primary Assembly	2325	na
scaffold-un1376	unplaced-scaffold	na	na	PDHV02001385.1	<>	na	Primary Assembly	2324	na
scaffold-un1377	unplaced-scaffold	na	na	PDHV02001386.1	<>	na	Primary Assembly	2323	na
scaffold-un1378	unplaced-scaffold	na	na	PDHV02001387.1	<>	na	Primary Assembly	2321	na
scaffold-un1379	unplaced-scaffold	na	na	PDHV02001388.1	<>	na	Primary Assembly	2321	na
scaffold-un138	unplaced-scaffold	na	na	PDHV02000147.1	<>	na	Primary Assembly	50670	na
scaffold-un1380	unplaced-scaffold	na	na	PDHV02001389.1	<>	na	Primary Assembly	2317	na
scaffold-un1381	unplaced-scaffold	na	na	PDHV02001390.1	<>	na	Primary Assembly	2316	na
scaffold-un1382	unplaced-scaffold	na	na	PDHV02001391.1	<>	na	Primary Assembly	2313	na
scaffold-un1383	unplaced-scaffold	na	na	PDHV02001392.1	<>	na	Primary Assembly	2310	na
scaffold-un1384	unplaced-scaffold	na	na	PDHV02001393.1	<>	na	Primary Assembly	2308	na
scaffold-un1385	unplaced-scaffold	na	na	PDHV02001394.1	<>	na	Primary Assembly	2306	na
scaffold-un1386	unplaced-scaffold	na	na	PDHV02001395.1	<>	na	Primary Assembly	2304	na
scaffold-un1387	unplaced-scaffold	na	na	PDHV02001396.1	<>	na	Primary Assembly	2302	na
scaffold-un1388	unplaced-scaffold	na	na	PDHV02001397.1	<>	na	Primary Assembly	2295	na
scaffold-un1389	unplaced-scaffold	na	na	PDHV02001398.1	<>	na	Primary Assembly	2294	na
scaffold-un139	unplaced-scaffold	na	na	PDHV02000148.1	<>	na	Primary Assembly	50434	na
scaffold-un1390	unplaced-scaffold	na	na	PDHV02001399.1	<>	na	Primary Assembly	2292	na
scaffold-un1391	unplaced-scaffold	na	na	PDHV02001400.1	<>	na	Primary Assembly	2291	na
scaffold-un1392	unplaced-scaffold	na	na	PDHV02001401.1	<>	na	Primary Assembly	2291	na
scaffold-un1393	unplaced-scaffold	na	na	PDHV02001402.1	<>	na	Primary Assembly	2290	na
scaffold-un1394	unplaced-scaffold	na	na	PDHV02001403.1	<>	na	Primary Assembly	2287	na
scaffold-un1395	unplaced-scaffold	na	na	PDHV02001404.1	<>	na	Primary Assembly	2286	na
scaffold-un1396	unplaced-scaffold	na	na	PDHV02001405.1	<>	na	Primary Assembly	2284	na
scaffold-un1397	unplaced-scaffold	na	na	PDHV02001406.1	<>	na	Primary Assembly	2283	na
scaffold-un1398	unplaced-scaffold	na	na	PDHV02001407.1	<>	na	Primary Assembly	2281	na
scaffold-un1399	unplaced-scaffold	na	na	PDHV02001408.1	<>	na	Primary Assembly	2281	na
scaffold-un14	unplaced-scaffold	na	na	PDHV02000023.1	<>	na	Primary Assembly	673182	na
scaffold-un140	unplaced-scaffold	na	na	PDHV02000149.1	<>	na	Primary Assembly	50430	na
scaffold-un1400	unplaced-scaffold	na	na	PDHV02001409.1	<>	na	Primary Assembly	2278	na
scaffold-un1401	unplaced-scaffold	na	na	PDHV02001410.1	<>	na	Primary Assembly	2276	na
scaffold-un1402	unplaced-scaffold	na	na	PDHV02001411.1	<>	na	Primary Assembly	2274	na
scaffold-un1403	unplaced-scaffold	na	na	PDHV02001412.1	<>	na	Primary Assembly	2273	na
scaffold-un1404	unplaced-scaffold	na	na	PDHV02001413.1	<>	na	Primary Assembly	2273	na
scaffold-un1405	unplaced-scaffold	na	na	PDHV02001414.1	<>	na	Primary Assembly	2273	na
scaffold-un1406	unplaced-scaffold	na	na	PDHV02001415.1	<>	na	Primary Assembly	2272	na
scaffold-un1407	unplaced-scaffold	na	na	PDHV02001416.1	<>	na	Primary Assembly	2272	na
scaffold-un1408	unplaced-scaffold	na	na	PDHV02001417.1	<>	na	Primary Assembly	2270	na
scaffold-un1409	unplaced-scaffold	na	na	PDHV02001418.1	<>	na	Primary Assembly	2270	na
scaffold-un141	unplaced-scaffold	na	na	PDHV02000150.1	<>	na	Primary Assembly	50341	na
scaffold-un1410	unplaced-scaffold	na	na	PDHV02001419.1	<>	na	Primary Assembly	2270	na
scaffold-un1411	unplaced-scaffold	na	na	PDHV02001420.1	<>	na	Primary Assembly	2268	na
scaffold-un1412	unplaced-scaffold	na	na	PDHV02001421.1	<>	na	Primary Assembly	2268	na
scaffold-un1413	unplaced-scaffold	na	na	PDHV02001422.1	<>	na	Primary Assembly	2267	na
scaffold-un1414	unplaced-scaffold	na	na	PDHV02001423.1	<>	na	Primary Assembly	2266	na
scaffold-un1415	unplaced-scaffold	na	na	PDHV02001424.1	<>	na	Primary Assembly	2266	na
scaffold-un1416	unplaced-scaffold	na	na	PDHV02001425.1	<>	na	Primary Assembly	2265	na
scaffold-un1417	unplaced-scaffold	na	na	PDHV02001426.1	<>	na	Primary Assembly	2265	na
scaffold-un1418	unplaced-scaffold	na	na	PDHV02001427.1	<>	na	Primary Assembly	2263	na
scaffold-un1419	unplaced-scaffold	na	na	PDHV02001428.1	<>	na	Primary Assembly	2262	na
scaffold-un142	unplaced-scaffold	na	na	PDHV02000151.1	<>	na	Primary Assembly	49770	na
scaffold-un1420	unplaced-scaffold	na	na	PDHV02001429.1	<>	na	Primary Assembly	2262	na
scaffold-un1421	unplaced-scaffold	na	na	PDHV02001430.1	<>	na	Primary Assembly	2256	na
scaffold-un1422	unplaced-scaffold	na	na	PDHV02001431.1	<>	na	Primary Assembly	2254	na
scaffold-un1423	unplaced-scaffold	na	na	PDHV02001432.1	<>	na	Primary Assembly	2254	na
scaffold-un1424	unplaced-scaffold	na	na	PDHV02001433.1	<>	na	Primary Assembly	2251	na
scaffold-un1425	unplaced-scaffold	na	na	PDHV02001434.1	<>	na	Primary Assembly	2249	na
scaffold-un1426	unplaced-scaffold	na	na	PDHV02001435.1	<>	na	Primary Assembly	2249	na
scaffold-un1427	unplaced-scaffold	na	na	PDHV02001436.1	<>	na	Primary Assembly	2248	na
scaffold-un1428	unplaced-scaffold	na	na	PDHV02001437.1	<>	na	Primary Assembly	2246	na
scaffold-un1429	unplaced-scaffold	na	na	PDHV02001438.1	<>	na	Primary Assembly	2242	na
scaffold-un143	unplaced-scaffold	na	na	PDHV02000152.1	<>	na	Primary Assembly	49697	na
scaffold-un1430	unplaced-scaffold	na	na	PDHV02001439.1	<>	na	Primary Assembly	2241	na
scaffold-un1431	unplaced-scaffold	na	na	PDHV02001440.1	<>	na	Primary Assembly	2240	na
scaffold-un1432	unplaced-scaffold	na	na	PDHV02001441.1	<>	na	Primary Assembly	2240	na
scaffold-un1433	unplaced-scaffold	na	na	PDHV02001442.1	<>	na	Primary Assembly	2238	na
scaffold-un1434	unplaced-scaffold	na	na	PDHV02001443.1	<>	na	Primary Assembly	2237	na
scaffold-un1435	unplaced-scaffold	na	na	PDHV02001444.1	<>	na	Primary Assembly	2236	na
scaffold-un1436	unplaced-scaffold	na	na	PDHV02001445.1	<>	na	Primary Assembly	2235	na
scaffold-un1437	unplaced-scaffold	na	na	PDHV02001446.1	<>	na	Primary Assembly	2235	na
scaffold-un1438	unplaced-scaffold	na	na	PDHV02001447.1	<>	na	Primary Assembly	2232	na
scaffold-un1439	unplaced-scaffold	na	na	PDHV02001448.1	<>	na	Primary Assembly	2232	na
scaffold-un144	unplaced-scaffold	na	na	PDHV02000153.1	<>	na	Primary Assembly	48439	na
scaffold-un1440	unplaced-scaffold	na	na	PDHV02001449.1	<>	na	Primary Assembly	2231	na
scaffold-un1441	unplaced-scaffold	na	na	PDHV02001450.1	<>	na	Primary Assembly	2229	na
scaffold-un1442	unplaced-scaffold	na	na	PDHV02001451.1	<>	na	Primary Assembly	2227	na
scaffold-un1443	unplaced-scaffold	na	na	PDHV02001452.1	<>	na	Primary Assembly	2221	na
scaffold-un1444	unplaced-scaffold	na	na	PDHV02001453.1	<>	na	Primary Assembly	2221	na
scaffold-un1445	unplaced-scaffold	na	na	PDHV02001454.1	<>	na	Primary Assembly	2219	na
scaffold-un1446	unplaced-scaffold	na	na	PDHV02001455.1	<>	na	Primary Assembly	2216	na
scaffold-un1447	unplaced-scaffold	na	na	PDHV02001456.1	<>	na	Primary Assembly	2215	na
scaffold-un1448	unplaced-scaffold	na	na	PDHV02001457.1	<>	na	Primary Assembly	2212	na
