# Assembly name:  AnoCar2.0
# Organism name:  Anolis carolinensis (green anole)
# Taxid:          28377
# BioSample:      SAMN02981230
# BioProject:     PRJNA18787
# Submitter:      Broad Institute
# Date:           2011-01-10
# Synonyms:       anoCar2	
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    AAWZ02
# Assembly method: Arachne v. 3.0.0
# Genome coverage: 7.10x
# Sequencing technology: ABI
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_000090745.2
# RefSeq assembly accession: GCF_000090745.1
# RefSeq assembly and GenBank assemblies identical: yes
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000090755.1	GCF_000090755.1	Primary Assembly
## GCA_000072855.2	GCF_000072855.2	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
chrUn1657	unplaced-scaffold	na	na	AAWZ02036687.1	=	NW_003340396.1	Primary Assembly	23567	chrUn_AAWZ02036687
chrUn1658	unplaced-scaffold	na	na	AAWZ02036688.1	=	NW_003340397.1	Primary Assembly	23535	chrUn_AAWZ02036688
chrUn1659	unplaced-scaffold	na	na	AAWZ02036689.1	=	NW_003340398.1	Primary Assembly	23532	chrUn_AAWZ02036689
chrUn1660	unplaced-scaffold	na	na	AAWZ02036690.1	=	NW_003340399.1	Primary Assembly	23522	chrUn_AAWZ02036690
chrUn1661	unplaced-scaffold	na	na	AAWZ02036691.1	=	NW_003340400.1	Primary Assembly	23521	chrUn_AAWZ02036691
chrUn1663	unplaced-scaffold	na	na	AAWZ02036694.1	=	NW_003340402.1	Primary Assembly	23472	chrUn_AAWZ02036694
chrUn1664	unplaced-scaffold	na	na	AAWZ02036695.1	=	NW_003340403.1	Primary Assembly	23463	chrUn_AAWZ02036695
chrUn1667	unplaced-scaffold	na	na	AAWZ02036700.1	=	NW_003340406.1	Primary Assembly	23396	chrUn_AAWZ02036700
chrUn1672	unplaced-scaffold	na	na	AAWZ02036709.1	=	NW_003340411.1	Primary Assembly	23319	chrUn_AAWZ02036709
chrUn1673	unplaced-scaffold	na	na	AAWZ02036710.1	=	NW_003340412.1	Primary Assembly	23314	chrUn_AAWZ02036710
chrUn1675	unplaced-scaffold	na	na	AAWZ02036713.1	=	NW_003340414.1	Primary Assembly	23272	chrUn_AAWZ02036713
chrUn1676	unplaced-scaffold	na	na	AAWZ02036714.1	=	NW_003340415.1	Primary Assembly	23272	chrUn_AAWZ02036714
chrUn1678	unplaced-scaffold	na	na	AAWZ02036718.1	=	NW_003340417.1	Primary Assembly	23240	chrUn_AAWZ02036718
chrUn1680	unplaced-scaffold	na	na	AAWZ02036721.1	=	NW_003340419.1	Primary Assembly	23164	chrUn_AAWZ02036721
chrUn1683	unplaced-scaffold	na	na	AAWZ02036726.1	=	NW_003340422.1	Primary Assembly	23120	chrUn_AAWZ02036726
chrUn1684	unplaced-scaffold	na	na	AAWZ02036727.1	=	NW_003340423.1	Primary Assembly	23111	chrUn_AAWZ02036727
chrUn1685	unplaced-scaffold	na	na	AAWZ02036728.1	=	NW_003340424.1	Primary Assembly	23111	chrUn_AAWZ02036728
chrUn1686	unplaced-scaffold	na	na	AAWZ02036729.1	=	NW_003340425.1	Primary Assembly	23084	chrUn_AAWZ02036729
chrUn1688	unplaced-scaffold	na	na	AAWZ02036733.1	=	NW_003340427.1	Primary Assembly	23058	chrUn_AAWZ02036733
chrUn1690	unplaced-scaffold	na	na	AAWZ02036736.1	=	NW_003340429.1	Primary Assembly	23044	chrUn_AAWZ02036736
chrUn1695	unplaced-scaffold	na	na	AAWZ02036748.1	=	NW_003340434.1	Primary Assembly	22918	chrUn_AAWZ02036748
chrUn1698	unplaced-scaffold	na	na	AAWZ02036753.1	=	NW_003340437.1	Primary Assembly	22883	chrUn_AAWZ02036753
chrUn1700	unplaced-scaffold	na	na	AAWZ02036756.1	=	NW_003340439.1	Primary Assembly	22850	chrUn_AAWZ02036756
chrUn1708	unplaced-scaffold	na	na	AAWZ02036773.1	=	NW_003340447.1	Primary Assembly	22617	chrUn_AAWZ02036773
chrUn1709	unplaced-scaffold	na	na	AAWZ02036774.1	=	NW_003340448.1	Primary Assembly	22615	chrUn_AAWZ02036774
chrUn1713	unplaced-scaffold	na	na	AAWZ02036781.1	=	NW_003340452.1	Primary Assembly	22573	chrUn_AAWZ02036781
chrUn1719	unplaced-scaffold	na	na	AAWZ02036795.1	=	NW_003340458.1	Primary Assembly	22438	chrUn_AAWZ02036795
chrUn1720	unplaced-scaffold	na	na	AAWZ02036796.1	=	NW_003340459.1	Primary Assembly	22413	chrUn_AAWZ02036796
chrUn1721	unplaced-scaffold	na	na	AAWZ02036797.1	=	NW_003340460.1	Primary Assembly	22411	chrUn_AAWZ02036797
chrUn1723	unplaced-scaffold	na	na	AAWZ02036801.1	=	NW_003340462.1	Primary Assembly	22361	chrUn_AAWZ02036801
chrUn1724	unplaced-scaffold	na	na	AAWZ02036802.1	=	NW_003340463.1	Primary Assembly	22312	chrUn_AAWZ02036802
chrUn1727	unplaced-scaffold	na	na	AAWZ02036809.1	=	NW_003340466.1	Primary Assembly	22250	chrUn_AAWZ02036809
chrUn1728	unplaced-scaffold	na	na	AAWZ02036810.1	=	NW_003340467.1	Primary Assembly	22242	chrUn_AAWZ02036810
chrUn1732	unplaced-scaffold	na	na	AAWZ02036817.1	=	NW_003340471.1	Primary Assembly	22148	chrUn_AAWZ02036817
chrUn1735	unplaced-scaffold	na	na	AAWZ02036823.1	=	NW_003340474.1	Primary Assembly	22144	chrUn_AAWZ02036823
chrUn1737	unplaced-scaffold	na	na	AAWZ02036826.1	=	NW_003340476.1	Primary Assembly	22134	chrUn_AAWZ02036826
chrUn1738	unplaced-scaffold	na	na	AAWZ02036827.1	=	NW_003340477.1	Primary Assembly	22132	chrUn_AAWZ02036827
chrUn1739	unplaced-scaffold	na	na	AAWZ02036828.1	=	NW_003340478.1	Primary Assembly	22130	chrUn_AAWZ02036828
chrUn1742	unplaced-scaffold	na	na	AAWZ02036833.1	=	NW_003340481.1	Primary Assembly	22081	chrUn_AAWZ02036833
chrUn1743	unplaced-scaffold	na	na	AAWZ02036834.1	=	NW_003340482.1	Primary Assembly	22078	chrUn_AAWZ02036834
chrUn1744	unplaced-scaffold	na	na	AAWZ02036835.1	=	NW_003340483.1	Primary Assembly	22076	chrUn_AAWZ02036835
chrUn1745	unplaced-scaffold	na	na	AAWZ02036836.1	=	NW_003340484.1	Primary Assembly	22021	chrUn_AAWZ02036836
chrUn1746	unplaced-scaffold	na	na	AAWZ02036837.1	=	NW_003340485.1	Primary Assembly	21989	chrUn_AAWZ02036837
chrUn1747	unplaced-scaffold	na	na	AAWZ02036838.1	=	NW_003340486.1	Primary Assembly	21981	chrUn_AAWZ02036838
chrUn1750	unplaced-scaffold	na	na	AAWZ02036844.1	=	NW_003340489.1	Primary Assembly	21971	chrUn_AAWZ02036844
chrUn1751	unplaced-scaffold	na	na	AAWZ02036845.1	=	NW_003340490.1	Primary Assembly	21941	chrUn_AAWZ02036845
chrUn1753	unplaced-scaffold	na	na	AAWZ02036848.1	=	NW_003340492.1	Primary Assembly	21891	chrUn_AAWZ02036848
chrUn1754	unplaced-scaffold	na	na	AAWZ02036849.1	=	NW_003340493.1	Primary Assembly	21887	chrUn_AAWZ02036849
chrUn1756	unplaced-scaffold	na	na	AAWZ02036852.1	=	NW_003340495.1	Primary Assembly	21818	chrUn_AAWZ02036852
chrUn1757	unplaced-scaffold	na	na	AAWZ02036853.1	=	NW_003340496.1	Primary Assembly	21793	chrUn_AAWZ02036853
chrUn1758	unplaced-scaffold	na	na	AAWZ02036854.1	=	NW_003340497.1	Primary Assembly	21779	chrUn_AAWZ02036854
chrUn1760	unplaced-scaffold	na	na	AAWZ02036857.1	=	NW_003340499.1	Primary Assembly	21764	chrUn_AAWZ02036857
chrUn1764	unplaced-scaffold	na	na	AAWZ02036864.1	=	NW_003340503.1	Primary Assembly	21694	chrUn_AAWZ02036864
chrUn1769	unplaced-scaffold	na	na	AAWZ02036873.1	=	NW_003340508.1	Primary Assembly	21627	chrUn_AAWZ02036873
chrUn1772	unplaced-scaffold	na	na	AAWZ02036879.1	=	NW_003340511.1	Primary Assembly	21606	chrUn_AAWZ02036879
chrUn1774	unplaced-scaffold	na	na	AAWZ02036882.1	=	NW_003340513.1	Primary Assembly	21579	chrUn_AAWZ02036882
chrUn1775	unplaced-scaffold	na	na	AAWZ02036883.1	=	NW_003340514.1	Primary Assembly	21524	chrUn_AAWZ02036883
chrUn1777	unplaced-scaffold	na	na	AAWZ02036887.1	=	NW_003340516.1	Primary Assembly	21513	chrUn_AAWZ02036887
chrUn1779	unplaced-scaffold	na	na	AAWZ02036890.1	=	NW_003340518.1	Primary Assembly	21495	chrUn_AAWZ02036890
chrUn1781	unplaced-scaffold	na	na	AAWZ02036893.1	=	NW_003340520.1	Primary Assembly	21476	chrUn_AAWZ02036893
chrUn1782	unplaced-scaffold	na	na	AAWZ02036894.1	=	NW_003340521.1	Primary Assembly	21471	chrUn_AAWZ02036894
chrUn1784	unplaced-scaffold	na	na	AAWZ02036897.1	=	NW_003340523.1	Primary Assembly	21438	chrUn_AAWZ02036897
chrUn1786	unplaced-scaffold	na	na	AAWZ02036900.1	=	NW_003340525.1	Primary Assembly	21431	chrUn_AAWZ02036900
chrUn1789	unplaced-scaffold	na	na	AAWZ02036906.1	=	NW_003340528.1	Primary Assembly	21389	chrUn_AAWZ02036906
chrUn1790	unplaced-scaffold	na	na	AAWZ02036907.1	=	NW_003340529.1	Primary Assembly	21380	chrUn_AAWZ02036907
chrUn1791	unplaced-scaffold	na	na	AAWZ02036908.1	=	NW_003340530.1	Primary Assembly	21372	chrUn_AAWZ02036908
chrUn1792	unplaced-scaffold	na	na	AAWZ02036909.1	=	NW_003340531.1	Primary Assembly	21356	chrUn_AAWZ02036909
chrUn1793	unplaced-scaffold	na	na	AAWZ02036910.1	=	NW_003340532.1	Primary Assembly	21337	chrUn_AAWZ02036910
chrUn1794	unplaced-scaffold	na	na	AAWZ02036911.1	=	NW_003340533.1	Primary Assembly	21336	chrUn_AAWZ02036911
chrUn1796	unplaced-scaffold	na	na	AAWZ02036914.1	=	NW_003340535.1	Primary Assembly	21302	chrUn_AAWZ02036914
chrUn1797	unplaced-scaffold	na	na	AAWZ02036915.1	=	NW_003340536.1	Primary Assembly	21264	chrUn_AAWZ02036915
chrUn1804	unplaced-scaffold	na	na	AAWZ02036931.1	=	NW_003340543.1	Primary Assembly	21132	chrUn_AAWZ02036931
chrUn1805	unplaced-scaffold	na	na	AAWZ02036932.1	=	NW_003340544.1	Primary Assembly	21120	chrUn_AAWZ02036932
chrUn1806	unplaced-scaffold	na	na	AAWZ02036933.1	=	NW_003340545.1	Primary Assembly	21118	chrUn_AAWZ02036933
chrUn1807	unplaced-scaffold	na	na	AAWZ02036934.1	=	NW_003340546.1	Primary Assembly	21041	chrUn_AAWZ02036934
chrUn1809	unplaced-scaffold	na	na	AAWZ02036937.1	=	NW_003340548.1	Primary Assembly	20981	chrUn_AAWZ02036937
chrUn1811	unplaced-scaffold	na	na	AAWZ02036940.1	=	NW_003340550.1	Primary Assembly	20972	chrUn_AAWZ02036940
chrUn1815	unplaced-scaffold	na	na	AAWZ02036947.1	=	NW_003340554.1	Primary Assembly	20917	chrUn_AAWZ02036947
chrUn1816	unplaced-scaffold	na	na	AAWZ02036948.1	=	NW_003340555.1	Primary Assembly	20892	chrUn_AAWZ02036948
chrUn1818	unplaced-scaffold	na	na	AAWZ02036952.1	=	NW_003340557.1	Primary Assembly	20872	chrUn_AAWZ02036952
chrUn1820	unplaced-scaffold	na	na	AAWZ02036955.1	=	NW_003340559.1	Primary Assembly	20865	chrUn_AAWZ02036955
chrUn1826	unplaced-scaffold	na	na	AAWZ02036968.1	=	NW_003340565.1	Primary Assembly	20760	chrUn_AAWZ02036968
chrUn1827	unplaced-scaffold	na	na	AAWZ02036969.1	=	NW_003340566.1	Primary Assembly	20747	chrUn_AAWZ02036969
chrUn1830	unplaced-scaffold	na	na	AAWZ02036974.1	=	NW_003340569.1	Primary Assembly	20679	chrUn_AAWZ02036974
chrUn1831	unplaced-scaffold	na	na	AAWZ02036975.1	=	NW_003340570.1	Primary Assembly	20664	chrUn_AAWZ02036975
chrUn1833	unplaced-scaffold	na	na	AAWZ02036978.1	=	NW_003340572.1	Primary Assembly	20620	chrUn_AAWZ02036978
chrUn1834	unplaced-scaffold	na	na	AAWZ02036979.1	=	NW_003340573.1	Primary Assembly	20614	chrUn_AAWZ02036979
chrUn1835	unplaced-scaffold	na	na	AAWZ02036980.1	=	NW_003340574.1	Primary Assembly	20609	chrUn_AAWZ02036980
chrUn1838	unplaced-scaffold	na	na	AAWZ02036985.1	=	NW_003340577.1	Primary Assembly	20540	chrUn_AAWZ02036985
chrUn1839	unplaced-scaffold	na	na	AAWZ02036986.1	=	NW_003340578.1	Primary Assembly	20536	chrUn_AAWZ02036986
chrUn1840	unplaced-scaffold	na	na	AAWZ02036987.1	=	NW_003340579.1	Primary Assembly	20483	chrUn_AAWZ02036987
chrUn1841	unplaced-scaffold	na	na	AAWZ02036988.1	=	NW_003340580.1	Primary Assembly	20468	chrUn_AAWZ02036988
chrUn1842	unplaced-scaffold	na	na	AAWZ02036989.1	=	NW_003340581.1	Primary Assembly	20456	chrUn_AAWZ02036989
chrUn1844	unplaced-scaffold	na	na	AAWZ02036993.1	=	NW_003340583.1	Primary Assembly	20425	chrUn_AAWZ02036993
chrUn1845	unplaced-scaffold	na	na	AAWZ02036994.1	=	NW_003340584.1	Primary Assembly	20424	chrUn_AAWZ02036994
chrUn1846	unplaced-scaffold	na	na	AAWZ02036995.1	=	NW_003340585.1	Primary Assembly	20416	chrUn_AAWZ02036995
chrUn1848	unplaced-scaffold	na	na	AAWZ02036999.1	=	NW_003340587.1	Primary Assembly	20392	chrUn_AAWZ02036999
chrUn1849	unplaced-scaffold	na	na	AAWZ02037000.1	=	NW_003340588.1	Primary Assembly	20382	chrUn_AAWZ02037000
chrUn1850	unplaced-scaffold	na	na	AAWZ02037001.1	=	NW_003340589.1	Primary Assembly	20364	chrUn_AAWZ02037001
chrUn1853	unplaced-scaffold	na	na	AAWZ02037006.1	=	NW_003340592.1	Primary Assembly	20335	chrUn_AAWZ02037006
chrUn1856	unplaced-scaffold	na	na	AAWZ02037011.1	=	NW_003340595.1	Primary Assembly	20275	chrUn_AAWZ02037011
chrUn1857	unplaced-scaffold	na	na	AAWZ02037012.1	=	NW_003340596.1	Primary Assembly	20274	chrUn_AAWZ02037012
chrUn1860	unplaced-scaffold	na	na	AAWZ02037018.1	=	NW_003340599.1	Primary Assembly	20239	chrUn_AAWZ02037018
chrUn1861	unplaced-scaffold	na	na	AAWZ02037019.1	=	NW_003340600.1	Primary Assembly	20239	chrUn_AAWZ02037019
chrUn1864	unplaced-scaffold	na	na	AAWZ02037024.1	=	NW_003340603.1	Primary Assembly	20179	chrUn_AAWZ02037024
chrUn1865	unplaced-scaffold	na	na	AAWZ02037025.1	=	NW_003340604.1	Primary Assembly	20175	chrUn_AAWZ02037025
chrUn1866	unplaced-scaffold	na	na	AAWZ02037026.1	=	NW_003340605.1	Primary Assembly	20174	chrUn_AAWZ02037026
chrUn1868	unplaced-scaffold	na	na	AAWZ02037029.1	=	NW_003340607.1	Primary Assembly	20124	chrUn_AAWZ02037029
chrUn1870	unplaced-scaffold	na	na	AAWZ02037032.1	=	NW_003340609.1	Primary Assembly	20074	chrUn_AAWZ02037032
chrUn1871	unplaced-scaffold	na	na	AAWZ02037033.1	=	NW_003340610.1	Primary Assembly	20047	chrUn_AAWZ02037033
chrUn1872	unplaced-scaffold	na	na	AAWZ02037034.1	=	NW_003340611.1	Primary Assembly	20041	chrUn_AAWZ02037034
chrUn1874	unplaced-scaffold	na	na	AAWZ02037037.1	=	NW_003340613.1	Primary Assembly	20013	chrUn_AAWZ02037037
chrUn1875	unplaced-scaffold	na	na	AAWZ02037038.1	=	NW_003340614.1	Primary Assembly	20008	chrUn_AAWZ02037038
chrUn1876	unplaced-scaffold	na	na	AAWZ02037039.1	=	NW_003340615.1	Primary Assembly	20000	chrUn_AAWZ02037039
chrUn1877	unplaced-scaffold	na	na	AAWZ02037040.1	=	NW_003340616.1	Primary Assembly	19959	chrUn_AAWZ02037040
chrUn1879	unplaced-scaffold	na	na	AAWZ02037043.1	=	NW_003340618.1	Primary Assembly	19941	chrUn_AAWZ02037043
chrUn1882	unplaced-scaffold	na	na	AAWZ02037048.1	=	NW_003340621.1	Primary Assembly	19892	chrUn_AAWZ02037048
chrUn1883	unplaced-scaffold	na	na	AAWZ02037049.1	=	NW_003340622.1	Primary Assembly	19843	chrUn_AAWZ02037049
chrUn1884	unplaced-scaffold	na	na	AAWZ02037050.1	=	NW_003340623.1	Primary Assembly	19833	chrUn_AAWZ02037050
chrUn1888	unplaced-scaffold	na	na	AAWZ02037057.1	=	NW_003340627.1	Primary Assembly	19746	chrUn_AAWZ02037057
chrUn1891	unplaced-scaffold	na	na	AAWZ02037062.1	=	NW_003340630.1	Primary Assembly	19712	chrUn_AAWZ02037062
chrUn1894	unplaced-scaffold	na	na	AAWZ02037067.1	=	NW_003340633.1	Primary Assembly	19702	chrUn_AAWZ02037067
chrUn1895	unplaced-scaffold	na	na	AAWZ02037068.1	=	NW_003340634.1	Primary Assembly	19690	chrUn_AAWZ02037068
chrUn1896	unplaced-scaffold	na	na	AAWZ02037069.1	=	NW_003340635.1	Primary Assembly	19677	chrUn_AAWZ02037069
chrUn1899	unplaced-scaffold	na	na	AAWZ02037074.1	=	NW_003340638.1	Primary Assembly	19656	chrUn_AAWZ02037074
chrUn1900	unplaced-scaffold	na	na	AAWZ02037075.1	=	NW_003340639.1	Primary Assembly	19636	chrUn_AAWZ02037075
chrUn1902	unplaced-scaffold	na	na	AAWZ02037078.1	=	NW_003340641.1	Primary Assembly	19598	chrUn_AAWZ02037078
chrUn1903	unplaced-scaffold	na	na	AAWZ02037079.1	=	NW_003340642.1	Primary Assembly	19597	chrUn_AAWZ02037079
chrUn1905	unplaced-scaffold	na	na	AAWZ02037082.1	=	NW_003340644.1	Primary Assembly	19565	chrUn_AAWZ02037082
chrUn1906	unplaced-scaffold	na	na	AAWZ02037083.1	=	NW_003340645.1	Primary Assembly	19540	chrUn_AAWZ02037083
chrUn1909	unplaced-scaffold	na	na	AAWZ02037088.1	=	NW_003340648.1	Primary Assembly	19478	chrUn_AAWZ02037088
chrUn1911	unplaced-scaffold	na	na	AAWZ02037091.1	=	NW_003340650.1	Primary Assembly	19422	chrUn_AAWZ02037091
chrUn1916	unplaced-scaffold	na	na	AAWZ02037101.1	=	NW_003340655.1	Primary Assembly	19340	chrUn_AAWZ02037101
chrUn1917	unplaced-scaffold	na	na	AAWZ02037102.1	=	NW_003340656.1	Primary Assembly	19330	chrUn_AAWZ02037102
chrUn1918	unplaced-scaffold	na	na	AAWZ02037103.1	=	NW_003340657.1	Primary Assembly	19324	chrUn_AAWZ02037103
chrUn1919	unplaced-scaffold	na	na	AAWZ02037104.1	=	NW_003340658.1	Primary Assembly	19286	chrUn_AAWZ02037104
chrUn1920	unplaced-scaffold	na	na	AAWZ02037105.1	=	NW_003340659.1	Primary Assembly	19258	chrUn_AAWZ02037105
chrUn1921	unplaced-scaffold	na	na	AAWZ02037106.1	=	NW_003340660.1	Primary Assembly	19244	chrUn_AAWZ02037106
chrUn1922	unplaced-scaffold	na	na	AAWZ02037107.1	=	NW_003340661.1	Primary Assembly	19220	chrUn_AAWZ02037107
chrUn1923	unplaced-scaffold	na	na	AAWZ02037108.1	=	NW_003340662.1	Primary Assembly	19181	chrUn_AAWZ02037108
chrUn1924	unplaced-scaffold	na	na	AAWZ02037109.1	=	NW_003340663.1	Primary Assembly	19173	chrUn_AAWZ02037109
chrUn1925	unplaced-scaffold	na	na	AAWZ02037110.1	=	NW_003340664.1	Primary Assembly	19168	chrUn_AAWZ02037110
chrUn1926	unplaced-scaffold	na	na	AAWZ02037111.1	=	NW_003340665.1	Primary Assembly	19164	chrUn_AAWZ02037111
chrUn1927	unplaced-scaffold	na	na	AAWZ02037112.1	=	NW_003340666.1	Primary Assembly	19131	chrUn_AAWZ02037112
chrUn1928	unplaced-scaffold	na	na	AAWZ02037113.1	=	NW_003340667.1	Primary Assembly	19130	chrUn_AAWZ02037113
chrUn1930	unplaced-scaffold	na	na	AAWZ02037116.1	=	NW_003340669.1	Primary Assembly	19097	chrUn_AAWZ02037116
chrUn1931	unplaced-scaffold	na	na	AAWZ02037117.1	=	NW_003340670.1	Primary Assembly	19091	chrUn_AAWZ02037117
chrUn1933	unplaced-scaffold	na	na	AAWZ02037120.1	=	NW_003340672.1	Primary Assembly	19080	chrUn_AAWZ02037120
chrUn1938	unplaced-scaffold	na	na	AAWZ02037129.1	=	NW_003340677.1	Primary Assembly	19015	chrUn_AAWZ02037129
chrUn1940	unplaced-scaffold	na	na	AAWZ02037132.1	=	NW_003340679.1	Primary Assembly	18994	chrUn_AAWZ02037132
chrUn1941	unplaced-scaffold	na	na	AAWZ02037133.1	=	NW_003340680.1	Primary Assembly	18994	chrUn_AAWZ02037133
chrUn1942	unplaced-scaffold	na	na	AAWZ02037134.1	=	NW_003340681.1	Primary Assembly	18901	chrUn_AAWZ02037134
chrUn1943	unplaced-scaffold	na	na	AAWZ02037135.1	=	NW_003340682.1	Primary Assembly	18883	chrUn_AAWZ02037135
chrUn1944	unplaced-scaffold	na	na	AAWZ02037136.1	=	NW_003340683.1	Primary Assembly	18881	chrUn_AAWZ02037136
chrUn1947	unplaced-scaffold	na	na	AAWZ02037141.1	=	NW_003340686.1	Primary Assembly	18870	chrUn_AAWZ02037141
chrUn1948	unplaced-scaffold	na	na	AAWZ02037142.1	=	NW_003340687.1	Primary Assembly	18868	chrUn_AAWZ02037142
chrUn1949	unplaced-scaffold	na	na	AAWZ02037143.1	=	NW_003340688.1	Primary Assembly	18852	chrUn_AAWZ02037143
chrUn1950	unplaced-scaffold	na	na	AAWZ02037144.1	=	NW_003340689.1	Primary Assembly	18842	chrUn_AAWZ02037144
chrUn1951	unplaced-scaffold	na	na	AAWZ02037145.1	=	NW_003340690.1	Primary Assembly	18819	chrUn_AAWZ02037145
chrUn1953	unplaced-scaffold	na	na	AAWZ02037148.1	=	NW_003340692.1	Primary Assembly	18807	chrUn_AAWZ02037148
chrUn1955	unplaced-scaffold	na	na	AAWZ02037151.1	=	NW_003340694.1	Primary Assembly	18765	chrUn_AAWZ02037151
chrUn1956	unplaced-scaffold	na	na	AAWZ02037152.1	=	NW_003340695.1	Primary Assembly	18741	chrUn_AAWZ02037152
chrUn1957	unplaced-scaffold	na	na	AAWZ02037153.1	=	NW_003340696.1	Primary Assembly	18730	chrUn_AAWZ02037153
chrUn1958	unplaced-scaffold	na	na	AAWZ02037154.1	=	NW_003340697.1	Primary Assembly	18708	chrUn_AAWZ02037154
chrUn1959	unplaced-scaffold	na	na	AAWZ02037155.1	=	NW_003340698.1	Primary Assembly	18695	chrUn_AAWZ02037155
chrUn1960	unplaced-scaffold	na	na	AAWZ02037156.1	=	NW_003340699.1	Primary Assembly	18693	chrUn_AAWZ02037156
chrUn1961	unplaced-scaffold	na	na	AAWZ02037157.1	=	NW_003340700.1	Primary Assembly	18685	chrUn_AAWZ02037157
chrUn1963	unplaced-scaffold	na	na	AAWZ02037160.1	=	NW_003340702.1	Primary Assembly	18655	chrUn_AAWZ02037160
chrUn1965	unplaced-scaffold	na	na	AAWZ02037163.1	=	NW_003340704.1	Primary Assembly	18634	chrUn_AAWZ02037163
chrUn1968	unplaced-scaffold	na	na	AAWZ02037169.1	=	NW_003340707.1	Primary Assembly	18578	chrUn_AAWZ02037169
chrUn1969	unplaced-scaffold	na	na	AAWZ02037170.1	=	NW_003340708.1	Primary Assembly	18573	chrUn_AAWZ02037170
chrUn1970	unplaced-scaffold	na	na	AAWZ02037171.1	=	NW_003340709.1	Primary Assembly	18569	chrUn_AAWZ02037171
chrUn1971	unplaced-scaffold	na	na	AAWZ02037172.1	=	NW_003340710.1	Primary Assembly	18526	chrUn_AAWZ02037172
chrUn1972	unplaced-scaffold	na	na	AAWZ02037173.1	=	NW_003340711.1	Primary Assembly	18505	chrUn_AAWZ02037173
chrUn1976	unplaced-scaffold	na	na	AAWZ02037181.1	=	NW_003340715.1	Primary Assembly	18439	chrUn_AAWZ02037181
chrUn1977	unplaced-scaffold	na	na	AAWZ02037182.1	=	NW_003340716.1	Primary Assembly	18413	chrUn_AAWZ02037182
chrUn1980	unplaced-scaffold	na	na	AAWZ02037187.1	=	NW_003340719.1	Primary Assembly	18388	chrUn_AAWZ02037187
chrUn1981	unplaced-scaffold	na	na	AAWZ02037188.1	=	NW_003340720.1	Primary Assembly	18388	chrUn_AAWZ02037188
chrUn1982	unplaced-scaffold	na	na	AAWZ02037189.1	=	NW_003340721.1	Primary Assembly	18383	chrUn_AAWZ02037189
chrUn1983	unplaced-scaffold	na	na	AAWZ02037190.1	=	NW_003340722.1	Primary Assembly	18374	chrUn_AAWZ02037190
chrUn1984	unplaced-scaffold	na	na	AAWZ02037191.1	=	NW_003340723.1	Primary Assembly	18355	chrUn_AAWZ02037191
chrUn1986	unplaced-scaffold	na	na	AAWZ02037194.1	=	NW_003340725.1	Primary Assembly	18337	chrUn_AAWZ02037194
chrUn1987	unplaced-scaffold	na	na	AAWZ02037195.1	=	NW_003340726.1	Primary Assembly	18334	chrUn_AAWZ02037195
chrUn1989	unplaced-scaffold	na	na	AAWZ02037198.1	=	NW_003340728.1	Primary Assembly	18317	chrUn_AAWZ02037198
chrUn1991	unplaced-scaffold	na	na	AAWZ02037202.1	=	NW_003340730.1	Primary Assembly	18304	chrUn_AAWZ02037202
chrUn1992	unplaced-scaffold	na	na	AAWZ02037203.1	=	NW_003340731.1	Primary Assembly	18277	chrUn_AAWZ02037203
chrUn1993	unplaced-scaffold	na	na	AAWZ02037204.1	=	NW_003340732.1	Primary Assembly	18274	chrUn_AAWZ02037204
chrUn1996	unplaced-scaffold	na	na	AAWZ02037209.1	=	NW_003340735.1	Primary Assembly	18249	chrUn_AAWZ02037209
chrUn1998	unplaced-scaffold	na	na	AAWZ02037212.1	=	NW_003340737.1	Primary Assembly	18221	chrUn_AAWZ02037212
chrUn1999	unplaced-scaffold	na	na	AAWZ02037213.1	=	NW_003340738.1	Primary Assembly	18203	chrUn_AAWZ02037213
chrUn2000	unplaced-scaffold	na	na	AAWZ02037214.1	=	NW_003340739.1	Primary Assembly	18201	chrUn_AAWZ02037214
chrUn2001	unplaced-scaffold	na	na	AAWZ02037215.1	=	NW_003340740.1	Primary Assembly	18195	chrUn_AAWZ02037215
chrUn2003	unplaced-scaffold	na	na	AAWZ02037218.1	=	NW_003340742.1	Primary Assembly	18189	chrUn_AAWZ02037218
chrUn2004	unplaced-scaffold	na	na	AAWZ02037219.1	=	NW_003340743.1	Primary Assembly	18154	chrUn_AAWZ02037219
chrUn2005	unplaced-scaffold	na	na	AAWZ02037220.1	=	NW_003340744.1	Primary Assembly	18138	chrUn_AAWZ02037220
chrUn2006	unplaced-scaffold	na	na	AAWZ02037221.1	=	NW_003340745.1	Primary Assembly	18132	chrUn_AAWZ02037221
chrUn2008	unplaced-scaffold	na	na	AAWZ02037225.1	=	NW_003340747.1	Primary Assembly	18116	chrUn_AAWZ02037225
